Player,FG_proj,FGA_proj,XPT_proj,FPTS_proj,Team_proj,Week,Year,Position_proj,Rank,FG_actual,FGA_actual,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT_actual,XPA,G,FPTS_actual,FPTS/G,ROST,Team_actual,Position_actual
Jake Moody,1.7,1.9,3.4,8.5,SF,14,2023,K,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,7.5%,SF,K
Jason Sanders,1.7,2.0,3.1,8.2,MIA,14,2023,K,10.0,2.0,3.0,66.7,31.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,42.0%,MIA,K
Harrison Butker,1.8,2.1,2.8,8.1,KC,14,2023,K,18.0,1.0,1.0,100.0,27.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,72.1%,KC,K
Cameron Dicker,1.5,2.0,3.0,7.6,LAC,14,2023,K,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,94.9%,LAC,K
Chris Boswell,1.8,2.1,2.1,7.5,PIT,14,2023,K,15.0,1.0,1.0,100.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,81.1%,PIT,K
Younghoe Koo,1.7,1.9,2.3,7.5,ATL,14,2023,K,19.0,1.0,3.0,33.3,20.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,22.8%,ATL,K
Dustin Hopkins,1.8,2.1,2.2,7.5,CLE,14,2023,K,11.0,1.0,1.0,100.0,55.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,9.0,9.0,0.8%,CLE,K
Wil Lutz,1.7,2.0,2.3,7.4,DEN,14,2023,K,17.0,1.0,1.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,35.6%,DEN,K
Cairo Santos,1.7,1.9,2.4,7.4,CHI,14,2023,K,5.0,3.0,3.0,100.0,46.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,11.0,11.0,12.2%,CHI,K
Jake Elliott,1.5,2.0,2.9,7.4,PHI,14,2023,K,8.0,2.0,2.0,100.0,52.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,60.5%,PHI,K
Blake Grupe,1.7,1.9,2.3,7.4,NO,14,2023,K,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0%,NO,K
Chase McLaughlin,1.7,1.9,2.0,7.0,TB,14,2023,K,6.0,2.0,2.0,100.0,55.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,81.7%,TB,K
Evan McPherson,1.5,2.1,2.4,6.9,CIN,14,2023,K,9.0,2.0,2.0,100.0,35.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,10.0,10.0,43.8%,CIN,K
Daniel Carlson,1.6,2.0,2.0,6.9,LV,14,2023,K,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.8%,LV,K
Tyler Bass,1.4,1.8,2.6,6.7,BUF,14,2023,K,12.0,2.0,2.0,100.0,39.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,57.5%,BUF,K
Brandon McManus,1.5,2.0,2.0,6.5,GB,14,2023,K,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,5.2%,GB,K
Jason Myers,1.6,1.8,1.8,6.5,SEA,14,2023,K,20.0,1.0,1.0,100.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,3.6%,SEA,K
Nick Folk,1.4,1.8,1.9,6.1,NYJ,14,2023,K,13.0,2.0,2.0,100.0,28.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,0.9%,NYJ,K
Matthew Wright,0.0,0.0,0.0,0.0,CAR,14,2023,K,,,,,,,,,,,,,,,,,,
Ka'imi Fairbairn,0.0,0.0,0.0,0.0,HOU,14,2023,K,,,,,,,,,,,,,,,,,,
Joey Slye,0.0,0.0,0.0,0.0,TEN,14,2023,K,,,,,,,,,,,,,,,,,,
Graham Gano,0.0,0.0,0.0,0.0,NYG,14,2023,K,,,,,,,,,,,,,,,,,,
Jake Moody,1.9,1.9,3.2,8.9,SF,15,2023,K,8.0,1.0,1.0,100.0,43.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,10.0,10.0,7.5%,SF,K
Brandon Aubrey,1.7,1.9,3.2,8.1,DAL,15,2023,K,26.0,1.0,1.0,100.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,97.8%,DAL,K
Harrison Butker,1.8,2.0,2.5,7.9,KC,15,2023,K,7.0,2.0,3.0,66.7,54.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,72.1%,KC,K
Jason Sanders,1.7,1.9,2.8,7.9,MIA,15,2023,K,4.0,3.0,3.0,100.0,37.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,12.0,12.0,42.0%,MIA,K
Nick Folk,1.8,2.2,2.3,7.8,NYJ,15,2023,K,24.0,1.0,1.0,100.0,45.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,5.0,0.9%,NYJ,K
Jake Elliott,1.6,2.0,3.1,7.8,PHI,15,2023,K,25.0,1.0,1.0,100.0,27.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,60.5%,PHI,K
Matt Gay,1.8,2.1,2.2,7.6,WAS,15,2023,K,3.0,3.0,5.0,60.0,42.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,15.8%,WAS,K
Wil Lutz,1.7,2.1,2.3,7.5,DEN,15,2023,K,21.0,1.0,1.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,35.6%,DEN,K
Blake Grupe,1.7,2.1,2.4,7.4,NO,15,2023,K,14.0,1.0,1.0,100.0,50.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,8.0,1.0%,NO,K
Tyler Bass,1.7,2.0,2.4,7.4,BUF,15,2023,K,17.0,1.0,1.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,57.5%,BUF,K
Ka'imi Fairbairn,1.7,1.9,2.2,7.4,HOU,15,2023,K,1.0,4.0,4.0,100.0,54.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,17.0,17.0,62.1%,HOU,K
Cairo Santos,1.7,2.0,2.0,7.2,CHI,15,2023,K,19.0,1.0,1.0,100.0,41.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,12.2%,CHI,K
Chris Boswell,1.7,2.0,2.0,7.2,PIT,15,2023,K,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,81.1%,PIT,K
Chase McLaughlin,1.7,1.9,2.1,7.1,TB,15,2023,K,6.0,2.0,2.0,100.0,46.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,11.0,11.0,81.7%,TB,K
Evan McPherson,1.5,2.1,2.5,7.1,CIN,15,2023,K,9.0,2.0,2.0,100.0,34.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,43.8%,CIN,K
Cameron Dicker,1.5,1.9,2.5,7.0,LAC,15,2023,K,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,94.9%,LAC,K
Daniel Carlson,1.7,2.4,1.9,7.0,LV,15,2023,K,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,9.0,9.0,12.8%,LV,K
Joey Slye,1.7,2.0,1.8,6.9,TEN,15,2023,K,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.8%,TEN,K
Younghoe Koo,1.4,1.8,2.6,6.8,ATL,15,2023,K,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,22.8%,ATL,K
Jason Myers,1.4,1.8,2.6,6.7,SEA,15,2023,K,10.0,2.0,2.0,100.0,43.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,3.6%,SEA,K
Dustin Hopkins,1.4,1.9,2.2,6.4,CLE,15,2023,K,13.0,2.0,2.0,100.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,0.8%,CLE,K
Brandon McManus,1.5,1.9,1.9,6.2,GB,15,2023,K,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.2%,GB,K
Chad Ryland,1.6,1.8,1.4,6.1,ARI,15,2023,K,23.0,1.0,2.0,50.0,25.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,1.5%,ARI,K
Graham Gano,0.0,0.0,0.0,0.0,NYG,15,2023,K,,,,,,,,,,,,,,,,,,
Matthew Wright,0.0,0.0,0.0,0.0,CAR,15,2023,K,,,,,,,,,,,,,,,,,,
Jake Elliott,1.8,2.1,3.2,8.8,PHI,16,2023,K,4.0,4.0,4.0,100.0,44.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,17.0,17.0,60.5%,PHI,K
Brandon Aubrey,2.0,1.9,2.8,8.7,DAL,16,2023,K,13.0,2.0,2.0,100.0,43.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,97.8%,DAL,K
Tyler Bass,1.7,2.0,3.2,8.3,BUF,16,2023,K,21.0,1.0,1.0,100.0,29.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,57.5%,BUF,K
Harrison Butker,1.7,2.0,2.9,8.1,KC,16,2023,K,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,72.1%,KC,K
Jake Moody,1.7,2.0,2.7,7.9,SF,16,2023,K,22.0,1.0,1.0,100.0,45.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,7.5%,SF,K
Chase McLaughlin,1.7,2.0,2.6,7.8,TB,16,2023,K,6.0,3.0,3.0,100.0,51.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,14.0,14.0,81.7%,TB,K
Younghoe Koo,1.8,2.1,2.1,7.4,ATL,16,2023,K,3.0,5.0,5.0,100.0,47.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,19.0,19.0,22.8%,ATL,K
Ka'imi Fairbairn,1.7,1.9,2.1,7.3,HOU,16,2023,K,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,62.1%,HOU,K
Dustin Hopkins,1.7,1.9,2.2,7.2,CLE,16,2023,K,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.8%,CLE,K
Jason Sanders,1.5,2.1,2.8,7.2,MIA,16,2023,K,1.0,5.0,5.0,100.0,57.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,22.0,22.0,42.0%,MIA,K
Cairo Santos,1.5,1.9,2.8,7.1,CHI,16,2023,K,11.0,2.0,2.0,100.0,49.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,12.2%,CHI,K
Jason Myers,1.7,2.0,2.0,7.1,SEA,16,2023,K,14.0,2.0,2.0,100.0,28.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,3.6%,SEA,K
Blake Grupe,1.7,2.0,2.1,7.1,NO,16,2023,K,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0%,NO,K
Matt Gay,1.7,2.0,2.0,7.0,WAS,16,2023,K,24.0,1.0,1.0,100.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,15.8%,WAS,K
Nick Folk,1.5,2.0,2.5,7.0,NYJ,16,2023,K,23.0,1.0,1.0,100.0,33.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.9%,NYJ,K
Wil Lutz,1.5,2.1,2.4,7.0,DEN,16,2023,K,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,35.6%,DEN,K
Evan McPherson,1.5,2.1,2.4,6.9,CIN,16,2023,K,26.0,1.0,1.0,100.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,43.8%,CIN,K
Brandon McManus,1.4,1.8,2.3,6.5,GB,16,2023,K,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2%,GB,K
Chris Boswell,1.4,1.9,2.2,6.5,PIT,16,2023,K,8.0,2.0,2.0,100.0,50.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,12.0,12.0,81.1%,PIT,K
Cameron Dicker,1.5,1.9,2.0,6.4,LAC,16,2023,K,2.0,5.0,5.0,100.0,53.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,21.0,21.0,94.9%,LAC,K
Daniel Carlson,1.3,1.7,2.0,6.0,LV,16,2023,K,17.0,2.0,2.0,100.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,12.8%,LV,K
Chad Ryland,1.5,1.6,1.5,5.9,ARI,16,2023,K,12.0,2.0,3.0,66.7,56.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10.0,10.0,1.5%,ARI,K
Joey Slye,1.4,1.9,1.5,5.6,TEN,16,2023,K,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,0.8%,TEN,K
Graham Gano,0.0,0.0,0.0,0.0,NYG,16,2023,K,,,,,,,,,,,,,,,,,,
Matthew Wright,0.0,0.0,0.0,0.0,CAR,16,2023,K,,,,,,,,,,,,,,,,,,
Jake Moody,1.9,2.0,3.2,9.0,SF,17,2023,K,17.0,2.0,2.0,100.0,38.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,7.5%,SF,K
Brandon Aubrey,1.7,1.8,3.6,8.7,DAL,17,2023,K,10.0,2.0,2.0,100.0,51.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,11.0,11.0,97.8%,DAL,K
Jake Elliott,1.8,2.0,3.2,8.6,PHI,17,2023,K,18.0,1.0,1.0,100.0,43.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,8.0,8.0,60.5%,PHI,K
Harrison Butker,1.7,2.0,3.0,8.2,KC,17,2023,K,1.0,6.0,6.0,100.0,54.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,24.0,24.0,72.1%,KC,K
Tyler Bass,1.7,2.1,2.6,7.8,BUF,17,2023,K,16.0,2.0,2.0,100.0,35.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,57.5%,BUF,K
Jason Sanders,1.7,2.0,2.3,7.5,MIA,17,2023,K,21.0,2.0,2.0,100.0,38.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,42.0%,MIA,K
Ka'imi Fairbairn,1.6,2.1,2.8,7.5,HOU,17,2023,K,2.0,4.0,4.0,100.0,51.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,16.0,16.0,62.1%,HOU,K
Nick Folk,1.8,2.1,2.2,7.5,NYJ,17,2023,K,27.0,1.0,1.0,100.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.9%,NYJ,K
Cairo Santos,1.8,2.0,2.2,7.5,CHI,17,2023,K,3.0,3.0,4.0,75.0,42.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,1.0,15.0,15.0,12.2%,CHI,K
Chase McLaughlin,1.5,2.1,2.8,7.4,TB,17,2023,K,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,81.7%,TB,K
Evan McPherson,1.7,2.0,2.1,7.3,CIN,17,2023,K,25.0,1.0,1.0,100.0,34.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,43.8%,CIN,K
Matt Gay,1.7,2.0,2.1,7.2,WAS,17,2023,K,9.0,3.0,3.0,100.0,45.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,15.8%,WAS,K
Jason Myers,1.7,2.0,2.1,7.1,SEA,17,2023,K,6.0,3.0,3.0,100.0,43.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,13.0,13.0,3.6%,SEA,K
Brandon McManus,1.7,2.0,2.0,7.1,GB,17,2023,K,4.0,4.0,4.0,100.0,35.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,14.0,14.0,5.2%,GB,K
Blake Grupe,1.7,2.0,2.0,7.0,NO,17,2023,K,8.0,3.0,3.0,100.0,45.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,1.0%,NO,K
Younghoe Koo,1.7,1.9,1.8,6.9,ATL,17,2023,K,28.0,1.0,3.0,33.3,38.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,22.8%,ATL,K
Chris Boswell,1.5,2.0,2.3,6.7,PIT,17,2023,K,7.0,3.0,3.0,100.0,39.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,12.0,12.0,81.1%,PIT,K
Wil Lutz,1.4,2.0,2.3,6.6,DEN,17,2023,K,11.0,3.0,4.0,75.0,43.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,11.0,35.6%,DEN,K
Cameron Dicker,1.5,1.9,2.2,6.6,LAC,17,2023,K,5.0,3.0,4.0,75.0,52.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,13.0,13.0,94.9%,LAC,K
Daniel Carlson,1.4,1.8,2.1,6.3,LV,17,2023,K,13.0,2.0,2.0,100.0,40.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,12.8%,LV,K
Joey Slye,1.3,1.9,1.7,5.7,TEN,17,2023,K,26.0,1.0,1.0,100.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,0.8%,TEN,K
Chad Ryland,1.3,1.6,1.4,5.2,ARI,17,2023,K,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.5%,ARI,K
Graham Gano,0.0,0.0,0.0,0.0,NYG,17,2023,K,,,,,,,,,,,,,,,,,,
Matthew Wright,0.0,0.0,0.0,0.0,CAR,17,2023,K,,,,,,,,,,,,,,,,,,
Brandon Aubrey,2.0,2.0,3.3,9.3,DAL,18,2023,K,6.0,1.0,3.0,33.3,50.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,10.0,10.0,97.8%,DAL,K
Harrison Butker,2.0,1.9,2.2,8.1,KC,18,2023,K,12.0,2.0,2.0,100.0,41.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,72.1%,KC,K
Jake Elliott,1.6,2.0,3.0,7.7,PHI,18,2023,K,24.0,1.0,1.0,100.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,60.5%,PHI,K
Ka'imi Fairbairn,1.8,2.0,2.4,7.7,HOU,18,2023,K,16.0,1.0,1.0,100.0,51.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,7.0,7.0,62.1%,HOU,K
Tyler Bass,1.7,2.0,2.7,7.7,BUF,18,2023,K,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,57.5%,BUF,K
Cameron Dicker,1.8,2.2,2.1,7.6,LAC,18,2023,K,1.0,4.0,4.0,100.0,49.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,15.0,94.9%,LAC,K
Jason Sanders,1.8,2.0,2.3,7.6,MIA,18,2023,K,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,42.0%,MIA,K
Chase McLaughlin,1.7,2.0,2.5,7.6,TB,18,2023,K,3.0,3.0,3.0,100.0,57.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,81.7%,TB,K
Jake Moody,1.7,1.9,2.5,7.5,SF,18,2023,K,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,7.5%,SF,K
Nick Folk,1.8,1.9,2.2,7.4,NYJ,18,2023,K,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,0.9%,NYJ,K
Jason Myers,1.7,2.1,2.3,7.4,SEA,18,2023,K,15.0,2.0,2.0,100.0,33.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,3.6%,SEA,K
Evan McPherson,1.8,2.1,2.1,7.3,CIN,18,2023,K,14.0,1.0,1.0,100.0,45.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,8.0,8.0,43.8%,CIN,K
Blake Grupe,1.7,2.0,2.1,7.3,NO,18,2023,K,2.0,2.0,2.0,100.0,24.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,1.0,12.0,12.0,1.0%,NO,K
Cairo Santos,1.7,1.9,2.1,7.3,CHI,18,2023,K,4.0,3.0,3.0,100.0,50.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,12.2%,CHI,K
Matt Gay,1.7,2.0,2.3,7.3,WAS,18,2023,K,5.0,3.0,4.0,75.0,52.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,15.8%,WAS,K
Chris Boswell,1.7,1.9,2.1,7.1,PIT,18,2023,K,18.0,1.0,1.0,100.0,25.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,81.1%,PIT,K
Younghoe Koo,1.7,2.0,1.9,7.0,ATL,18,2023,K,20.0,1.0,1.0,100.0,30.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,22.8%,ATL,K
Brandon McManus,1.7,1.9,1.9,6.9,GB,18,2023,K,9.0,2.0,2.0,100.0,44.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,5.2%,GB,K
Daniel Carlson,1.5,2.1,2.6,6.9,LV,18,2023,K,7.0,2.0,2.0,100.0,49.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,12.8%,LV,K
Wil Lutz,1.4,1.9,1.8,6.1,DEN,18,2023,K,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,35.6%,DEN,K
Matthew Wright,1.4,1.8,1.9,6.1,CAR,18,2023,K,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7%,CAR,K
Chad Ryland,1.5,1.7,1.5,6.0,ARI,18,2023,K,26.0,1.0,1.0,100.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.5%,ARI,K
Joey Slye,1.4,1.7,1.5,5.5,TEN,18,2023,K,23.0,1.0,1.0,100.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,0.8%,TEN,K
Graham Gano,0.0,0.0,0.0,0.0,NYG,18,2023,K,,,,,,,,,,,,,,,,,,
Harrison Butker,2.1,2.2,2.4,8.8,KC,1,2024,K,17.0,2.0,2.0,100.0,32.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,72.1%,KC,K
Chase McLaughlin,2.1,2.2,2.4,8.6,TB,1,2024,K,6.0,3.0,3.0,100.0,56.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,15.0,15.0,81.7%,TB,K
Ka'imi Fairbairn,1.9,2.2,2.8,8.5,HOU,1,2024,K,5.0,3.0,3.0,100.0,51.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,17.0,17.0,62.1%,HOU,K
Evan McPherson,1.9,2.2,2.8,8.5,CIN,1,2024,K,24.0,1.0,1.0,100.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,43.8%,CIN,K
Jake Moody,2.0,2.1,2.5,8.4,SF,1,2024,K,2.0,6.0,6.0,100.0,53.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,26.0,26.0,7.5%,SF,K
Jake Elliott,1.8,2.1,2.9,8.3,PHI,1,2024,K,11.0,2.0,2.0,100.0,38.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,10.0,10.0,60.5%,PHI,K
Tyler Bass,1.7,2.0,3.1,8.2,BUF,1,2024,K,12.0,2.0,2.0,100.0,39.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,10.0,10.0,57.5%,BUF,K
Jake Bates,1.7,2.0,3.0,8.2,DET,1,2024,K,21.0,2.0,2.0,100.0,32.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,96.6%,DET,K
Jason Sanders,1.7,2.0,3.0,8.1,MIA,1,2024,K,13.0,2.0,3.0,66.7,52.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,10.0,10.0,42.0%,MIA,K
Cameron Dicker,1.9,2.0,2.3,7.9,LAC,1,2024,K,8.0,3.0,3.0,100.0,53.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,12.0,94.9%,LAC,K
Jason Myers,1.7,2.4,2.7,7.9,SEA,1,2024,K,15.0,2.0,2.0,100.0,50.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,10.0,3.6%,SEA,K
Younghoe Koo,1.8,2.3,2.5,7.8,ATL,1,2024,K,28.0,1.0,1.0,100.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,22.8%,ATL,K
Blake Grupe,1.7,2.1,2.5,7.8,NO,1,2024,K,3.0,4.0,4.0,100.0,57.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,1.0,22.0,22.0,1.0%,NO,K
Brandon Aubrey,1.7,1.9,2.5,7.6,DAL,1,2024,K,4.0,4.0,4.0,100.0,57.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,21.0,21.0,97.8%,DAL,K
Dustin Hopkins,1.8,2.2,2.1,7.6,CLE,1,2024,K,22.0,1.0,1.0,100.0,51.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,7.0,0.8%,CLE,K
Daniel Carlson,1.8,1.7,2.0,7.4,LV,1,2024,K,27.0,1.0,2.0,50.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,12.8%,LV,K
