Unnamed: 0_level_0_Rank,Player,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/A,RUSHING_LG,RUSHING_20+,RUSHING_TD,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
17,Chris Evans,7,35,5.0,12,0,0,4,5,24,6.0,1,0,1,15.9,15.9,0.0%,FA,18,2021,rb
18,D'Andre Swift,7,30,4.3,14,0,1,4,5,16,4.0,0,0,1,14.6,14.6,88.9%,CHI,18,2021,rb
19,Jerick McKinnon,5,24,4.8,7,0,0,3,3,26,8.7,1,0,1,14.0,14.0,0.0%,FA,18,2021,rb
20,Patrick Taylor Jr.,11,53,4.8,12,0,1,2,2,3,1.5,0,0,1,13.6,13.6,0.7%,SF,18,2021,rb
21,Chuba Hubbard,9,48,5.3,19,0,0,2,2,8,4.0,1,0,1,13.6,13.6,95.3%,CAR,18,2021,rb
22,Jonathan Taylor,15,77,5.1,23,1,0,3,4,18,6.0,0,0,1,12.5,12.5,99.0%,IND,18,2021,rb
23,Damien Williams,0,0,0.0,0,0,0,3,5,33,11.0,1,0,1,12.3,12.3,0.0%,FA,18,2021,rb
24,Ke'Shawn Vaughn,10,29,2.9,9,0,1,2,2,12,6.0,0,0,1,12.1,12.1,0.0%,SF,18,2021,rb
25,Demetric Felton Jr.,1,6,6.0,6,0,0,2,2,18,9.0,1,0,1,10.4,10.4,0.0%,WAS,18,2021,rb
26,Ezekiel Elliott,18,87,4.8,26,1,0,1,3,3,3.0,0,0,1,10.0,10.0,0.8%,FA,18,2021,rb
27,David Montgomery,20,72,3.6,11,0,0,2,3,7,3.5,0,0,1,9.9,9.9,93.1%,DET,18,2021,rb
28,Rex Burkhead,12,24,2.0,6,0,0,3,4,42,14.0,0,0,1,9.6,9.6,10.0%,FA,18,2021,rb
29,Eno Benjamin,7,31,4.4,10,0,0,4,4,25,6.3,0,0,1,9.6,9.6,0.0%,FA,18,2021,rb
30,Najee Harris,11,28,2.5,15,0,0,4,4,27,6.8,0,0,1,9.5,9.5,60.4%,LAC,18,2021,rb
31,D'Onta Foreman,21,69,3.3,16,0,0,1,2,15,15.0,0,0,1,9.4,9.4,2.7%,FA,18,2021,rb
32,Dalvin Cook,14,79,5.6,29,2,0,1,1,3,3.0,0,0,1,9.2,9.2,0.6%,FA,18,2021,rb
33,JaQuan Hardy,3,26,8.7,22,1,1,0,0,0,0.0,0,0,1,8.6,8.6,0.0%,FA,18,2021,rb
34,Dare Ogunbowale,11,30,2.7,12,0,0,3,6,25,8.3,0,0,1,8.5,8.5,0.7%,HOU,18,2021,rb
35,Elijah Mitchell,21,85,4.0,13,0,0,0,0,0,0.0,0,0,1,8.5,8.5,3.9%,KC,18,2021,rb
36,Le'Veon Bell,3,14,4.7,7,0,0,1,1,1,1.0,1,0,1,8.5,8.5,0.2%,FA,18,2021,rb
37,Javonte Williams,12,46,3.8,15,0,0,2,2,18,9.0,0,0,1,8.4,8.4,70.5%,DAL,18,2021,rb
38,Ryquell Armstead,9,52,5.8,26,1,0,2,2,10,5.0,0,0,1,8.2,8.2,0.2%,FA,18,2021,rb
39,Saquon Barkley,11,30,2.7,6,0,0,3,4,19,6.3,0,0,1,7.9,7.9,99.5%,PHI,18,2021,rb
40,Qadree Ollison,1,19,19.0,19,0,1,0,1,0,0.0,0,0,1,7.9,7.9,0.0%,FA,18,2021,rb
41,Darrel Williams,7,17,2.4,5,0,0,3,4,30,10.0,0,0,1,7.7,7.7,0.0%,FA,18,2021,rb
42,A.J. Dillon,14,63,4.5,9,0,0,1,1,4,4.0,0,0,1,7.7,7.7,3.2%,PHI,18,2021,rb
43,Nick Chubb,9,58,6.4,35,1,0,1,1,2,2.0,0,0,1,7.0,7.0,39.8%,HOU,18,2021,rb
44,Dontrell Hilliard,9,57,6.3,16,0,0,1,1,1,1.0,0,0,1,6.8,6.8,0.0%,FA,18,2021,rb
45,David Johnson,5,28,5.6,15,0,0,3,4,8,2.7,0,0,1,6.6,6.6,0.0%,FA,18,2021,rb
46,Ito Smith,1,4,4.0,4,0,1,0,0,0,0.0,0,0,1,6.4,6.4,1.0%,FA,18,2021,rb
47,Jamaal Williams,13,43,3.3,9,0,0,1,1,9,9.0,0,0,1,6.2,6.2,1.1%,FA,18,2021,rb
48,Sony Michel,21,43,2.0,14,0,0,1,4,6,6.0,0,0,1,5.9,5.9,0.0%,FA,18,2021,rb
49,Jaret Patterson,6,21,3.5,7,0,0,2,2,14,7.0,0,0,1,5.5,5.5,0.0%,LAC,18,2021,rb
50,Trayveon Williams,9,38,4.2,10,0,0,1,2,4,4.0,0,0,1,5.2,5.2,0.0%,CLE,18,2021,rb
51,Jason Huntley,13,51,3.9,18,0,0,0,1,0,0.0,0,0,1,5.1,5.1,0.0%,FA,18,2021,rb
52,Jalen Richard,2,24,12.0,23,1,0,2,2,3,1.5,0,0,1,4.7,4.7,1.0%,FA,18,2021,rb
53,Devonta Freeman,5,21,4.2,22,1,0,2,2,6,3.0,0,0,1,4.7,4.7,0.0%,FA,18,2021,rb
54,Rhamondre Stevenson,4,34,8.5,12,0,0,1,2,2,2.0,0,0,1,4.6,4.6,74.8%,NE,18,2021,rb
55,Devontae Booker,8,14,1.8,6,0,0,2,2,12,6.0,0,0,1,4.6,4.6,0.0%,FA,18,2021,rb
56,JaMycal Hasty,1,4,4.0,4,0,0,2,3,21,10.5,0,0,1,4.5,4.5,1.1%,NE,18,2021,rb
57,Jonathan Williams,7,45,6.4,23,1,0,0,0,0,0.0,0,0,1,4.5,4.5,0.0%,FA,18,2021,rb
58,Cam Akers,5,3,0.6,2,0,0,3,3,10,3.3,0,0,1,4.3,4.3,1.4%,NO,18,2021,rb
59,Myles Gaskin,1,-1,-1.0,0,0,0,3,3,11,3.7,0,0,1,4.0,4.0,0.0%,BAL,18,2021,rb
60,Phillip Lindsay,11,40,3.6,7,0,0,0,0,0,0.0,0,0,1,4.0,4.0,0.0%,FA,18,2021,rb
61,Nyheim Miller-Hines,0,0,0.0,0,0,0,2,3,19,9.5,0,0,1,3.9,3.9,0.0%,LAC,18,2021,rb
62,Travis Homer,1,4,4.0,4,0,0,1,3,23,23.0,0,0,1,3.7,3.7,0.6%,CHI,18,2021,rb
63,Zack Moss,5,8,1.6,5,0,0,2,2,6,3.0,0,0,1,3.4,3.4,5.8%,FA,18,2021,rb
64,Alexander Mattison,5,18,3.6,9,0,0,1,1,3,3.0,0,0,1,3.1,3.1,2.4%,MIA,18,2021,rb
65,Derrick Gore,7,30,4.3,6,0,0,0,1,0,0.0,0,0,1,3.0,3.0,0.0%,FA,18,2021,rb
66,Cordarrelle Patterson,4,11,2.8,4,0,0,1,1,1,1.0,0,0,1,2.2,2.2,0.6%,FA,18,2021,rb
67,Benny Snell Jr.,12,22,1.8,9,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.0%,FA,18,2021,rb
68,Tony Jones Jr.,7,22,3.1,6,0,0,0,1,0,0.0,0,0,1,2.2,2.2,0.0%,FA,18,2021,rb
69,Justin Jackson,3,20,6.7,11,0,0,0,1,0,0.0,0,0,1,2.0,2.0,0.0%,FA,18,2021,rb
70,Michael Carter,9,19,2.1,10,0,0,0,3,0,0.0,0,0,1,1.9,1.9,1.1%,ARI,18,2021,rb
71,Mike Davis,6,30,5.0,9,0,0,3,3,-2,-0.7,0,2,1,1.8,1.8,1.0%,FA,18,2021,rb
72,C.J. Ham,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.6%,MIN,18,2021,rb
73,Khari Blasingame,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.0%,FA,18,2021,rb
74,Keith Smith,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,18,2021,rb
75,Adam Prentice,1,1,1.0,1,0,0,1,1,2,2.0,0,0,1,1.3,1.3,0.0%,FA,18,2021,rb
76,Jonathan Ward,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,NYG,18,2021,rb
77,Ty Montgomery II,0,0,0.0,0,0,0,1,2,1,1.0,0,0,1,1.1,1.1,0.0%,FA,18,2021,rb
78,Khalil Herbert,4,11,2.8,4,0,0,0,0,0,0.0,0,0,1,1.1,1.1,2.6%,IND,18,2021,rb
79,Tevin Coleman,5,6,1.2,5,0,0,0,1,0,0.0,0,0,1,0.6,0.6,0.0%,FA,18,2021,rb
80,Ty'Son Williams,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,1.2%,FA,18,2021,rb
81,Kene Nwangwu,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,NYJ,18,2021,rb
82,Craig Reynolds,3,2,0.7,6,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.7%,DET,18,2021,rb
83,Mekhi Sargent,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,18,2021,rb
84,DeeJay Dallas,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.1%,ARI,18,2021,rb
85,Nathan Cottrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
86,Reggie Gilliam,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,18,2021,rb
87,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,PHI,18,2021,rb
88,Josh Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
89,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,18,2021,rb
90,Kenjon Barner,4,0,0.0,1,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
91,Royce Freeman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
92,Jordan Wilkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
93,Godwin Igwebuike,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
94,Kalen Ballage,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
95,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
96,Elijah McGuire,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
97,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
98,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
99,Jeff Wilson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,SF,18,2021,rb
100,Elijhaa Penny,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2021,rb
101,Ty Johnson,1,-1,-1.0,0,0,0,0,1,0,0.0,0,0,1,-0.1,-0.1,2.7%,BUF,18,2021,rb
1,Saquon Barkley,18,164,9.1,68,2,1,6,7,30,5.0,0,0,1,33.4,33.4,99.5%,PHI,1,2022,rb
2,Jonathan Taylor,31,161,5.2,17,0,1,4,7,14,3.5,0,0,1,27.5,27.5,99.0%,IND,1,2022,rb
3,D'Andre Swift,15,144,9.6,50,1,1,3,3,31,10.3,0,0,1,26.5,26.5,88.9%,CHI,1,2022,rb
4,Kareem Hunt,11,46,4.2,24,1,1,4,4,24,6.0,1,0,1,23.0,23.0,19.4%,KC,1,2022,rb
5,Cordarrelle Patterson,22,120,5.5,15,0,1,3,5,16,5.3,0,0,1,22.6,22.6,0.6%,FA,1,2022,rb
6,Clyde Edwards-Helaire,7,42,6.0,18,0,0,3,3,32,10.7,2,0,1,22.4,22.4,0.8%,NO,1,2022,rb
7,Dontrell Hilliard,2,8,4.0,5,0,0,3,4,61,20.3,2,0,1,21.9,21.9,0.0%,FA,1,2022,rb
8,Joe Mixon,27,82,3.0,31,1,0,7,9,63,9.0,0,0,1,21.5,21.5,92.1%,HOU,1,2022,rb
9,A.J. Dillon,10,45,4.5,14,0,1,5,6,46,9.2,0,0,1,20.1,20.1,3.2%,PHI,1,2022,rb
10,Antonio Gibson,14,58,4.1,13,0,0,7,8,72,10.3,0,0,1,20.0,20.0,3.5%,NE,1,2022,rb
11,James Robinson,11,66,6.0,22,1,1,1,2,3,3.0,1,0,1,19.9,19.9,0.0%,FA,1,2022,rb
12,Javonte Williams,7,43,6.1,13,0,0,11,12,65,5.9,0,1,1,19.8,19.8,70.5%,DAL,1,2022,rb
13,Miles Sanders,13,96,7.4,24,2,1,2,2,9,4.5,0,0,1,18.5,18.5,8.4%,DAL,1,2022,rb
14,Michael Carter,10,60,6.0,22,1,0,7,9,40,5.7,0,0,1,17.0,17.0,1.1%,ARI,1,2022,rb
15,James Conner,10,26,2.6,8,0,1,5,6,29,5.8,0,0,1,16.5,16.5,93.6%,ARI,1,2022,rb
16,Jamaal Williams,11,28,2.5,7,0,2,1,2,2,2.0,0,0,1,16.0,16.0,1.1%,FA,1,2022,rb
17,Leonard Fournette,21,127,6.0,17,0,0,2,2,10,5.0,0,0,1,15.7,15.7,0.0%,FA,1,2022,rb
18,Christian McCaffrey,10,33,3.3,9,0,1,4,5,24,6.0,0,0,1,15.7,15.7,99.2%,SF,1,2022,rb
19,Nick Chubb,22,141,6.4,25,2,0,1,1,2,2.0,0,0,1,15.3,15.3,39.8%,HOU,1,2022,rb
20,Dalvin Cook,20,90,4.5,16,0,0,3,5,18,6.0,0,0,1,13.8,13.8,0.6%,FA,1,2022,rb
21,Darrell Henderson Jr.,13,47,3.6,18,0,0,5,5,26,5.2,0,0,1,12.3,12.3,0.0%,FA,1,2022,rb
22,Isiah Pacheco,12,62,5.2,22,1,1,0,0,0,0.0,0,0,1,12.2,12.2,90.2%,KC,1,2022,rb
23,Rex Burkhead,14,40,2.9,8,0,0,5,8,30,6.0,0,0,1,12.0,12.0,10.0%,FA,1,2022,rb
24,Nyheim Miller-Hines,3,4,1.3,3,0,0,6,6,50,8.3,0,0,1,11.4,11.4,0.0%,LAC,1,2022,rb
25,Khalil Herbert,9,45,5.0,12,0,1,1,1,-2,-2.0,0,0,1,11.3,11.3,2.6%,IND,1,2022,rb
26,Austin Ekeler,14,36,2.6,8,0,0,4,4,36,9.0,0,0,1,11.2,11.2,53.3%,WAS,1,2022,rb
27,Kenneth Gainwell,5,20,4.0,7,0,1,2,4,12,6.0,0,0,1,11.2,11.2,1.7%,PIT,1,2022,rb
28,Brandon Bolden,3,7,2.3,5,0,0,2,2,21,10.5,1,0,1,10.8,10.8,0.0%,FA,1,2022,rb
29,Najee Harris,10,23,2.3,11,0,0,2,2,3,1.5,1,0,1,10.6,10.6,60.4%,LAC,1,2022,rb
30,Aaron Jones Sr.,5,49,9.8,29,1,0,3,5,27,9.0,0,0,1,10.6,10.6,88.4%,MIN,1,2022,rb
31,Chase Edmonds,12,25,2.1,7,0,0,4,4,40,10.0,0,0,1,10.5,10.5,0.0%,FA,1,2022,rb
32,Ty Montgomery II,2,-2,-1.0,0,0,0,3,4,15,5.0,1,0,1,10.3,10.3,0.0%,FA,1,2022,rb
33,Breece Hall,6,23,3.8,14,0,0,6,9,38,6.3,0,1,1,10.1,10.1,96.3%,NYJ,1,2022,rb
34,Eno Benjamin,4,28,7.0,16,0,0,3,4,33,11.0,0,0,1,9.1,9.1,0.0%,FA,1,2022,rb
35,Zander Horvath,1,2,2.0,2,0,0,2,2,6,3.0,1,0,1,8.8,8.8,1.2%,FA,1,2022,rb
36,Rashaad Penny,12,60,5.0,26,1,0,2,3,7,3.5,0,0,1,8.7,8.7,0.0%,FA,1,2022,rb
37,Travis Etienne Jr.,4,47,11.8,27,1,0,2,4,18,9.0,0,0,1,8.5,8.5,80.3%,JAC,1,2022,rb
38,Josh Jacobs,10,57,5.7,18,0,0,1,1,16,16.0,0,0,1,8.3,8.3,99.3%,GB,1,2022,rb
39,Devin Singletary,8,48,6.0,13,0,0,2,2,14,7.0,0,0,1,8.2,8.2,3.7%,NYG,1,2022,rb
40,Derrick Henry,21,82,3.9,18,0,0,0,1,0,0.0,0,0,1,8.2,8.2,99.4%,BAL,1,2022,rb
41,David Montgomery,17,26,1.5,6,0,0,3,4,24,8.0,0,0,1,8.0,8.0,93.1%,DET,1,2022,rb
42,Jerick McKinnon,4,22,5.5,18,0,0,3,4,27,9.0,0,0,1,7.9,7.9,0.0%,FA,1,2022,rb
43,J.D. McKissic,3,8,2.7,5,0,0,3,3,20,6.7,0,0,1,7.8,7.8,1.0%,FA,1,2022,rb
44,Damien Harris,9,48,5.3,12,0,0,2,3,10,5.0,0,0,1,7.8,7.8,9.0%,FA,1,2022,rb
45,Zack Moss,6,15,2.5,8,0,0,6,6,21,3.5,0,1,1,7.6,7.6,5.8%,FA,1,2022,rb
46,Alvin Kamara,9,39,4.3,15,0,0,3,4,7,2.3,0,0,1,7.6,7.6,96.2%,NO,1,2022,rb
47,Melvin Gordon III,12,58,4.8,13,0,0,2,2,14,7.0,0,1,1,7.2,7.2,0.0%,FA,1,2022,rb
48,Boston Scott,4,10,2.5,8,0,1,0,0,0,0.0,0,0,1,7.0,7.0,0.0%,FA,1,2022,rb
49,Samaje Perine,1,4,4.0,4,0,0,3,5,33,11.0,0,0,1,6.7,6.7,2.5%,CIN,1,2022,rb
50,Ezekiel Elliott,10,52,5.2,7,0,0,1,2,-3,-3.0,0,0,1,5.9,5.9,0.8%,FA,1,2022,rb
51,Kenyan Drake,11,31,2.8,8,0,0,1,1,15,15.0,0,0,1,5.6,5.6,1.1%,FA,1,2022,rb
52,Joshua Kelley,4,21,5.3,12,0,0,2,2,14,7.0,0,0,1,5.5,5.5,0.0%,FA,1,2022,rb
53,Jeff Wilson Jr.,9,22,2.4,5,0,0,2,2,8,4.0,0,0,1,5.0,5.0,1.0%,SF,1,2022,rb
54,Dameon Pierce,11,33,3.0,8,0,0,1,1,6,6.0,0,0,1,4.9,4.9,4.3%,HOU,1,2022,rb
55,Rhamondre Stevenson,8,25,3.1,12,0,0,2,2,2,1.0,0,0,1,4.7,4.7,74.8%,NE,1,2022,rb
56,Raheem Mostert,5,16,3.2,11,0,0,1,1,16,16.0,0,0,1,4.2,4.2,8.1%,LV,1,2022,rb
57,Tony Pollard,6,8,1.3,9,0,0,2,2,14,7.0,0,0,1,4.2,4.2,86.6%,TEN,1,2022,rb
58,Elijah Mitchell,6,41,6.8,16,0,0,0,0,0,0.0,0,0,1,4.1,4.1,3.9%,KC,1,2022,rb
59,Rachaad White,6,14,2.3,5,0,0,2,2,7,3.5,0,0,1,4.1,4.1,57.6%,TB,1,2022,rb
60,Alexander Mattison,8,36,4.5,10,0,0,0,0,0,0.0,0,0,1,3.6,3.6,2.4%,MIA,1,2022,rb
61,Justice Hill,2,4,2.0,3,0,0,2,2,7,3.5,0,0,1,3.1,3.1,14.4%,BAL,1,2022,rb
62,Avery Williams,2,7,3.5,5,0,0,1,1,8,8.0,0,0,1,2.5,2.5,0.6%,PHI,1,2022,rb
63,Matt Breida,5,24,4.8,9,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.0%,FA,1,2022,rb
64,Alec Ingold,1,2,2.0,2,0,0,1,2,8,8.0,0,0,1,2.0,2.0,0.6%,MIA,1,2022,rb
65,Patrick Ricard,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.8%,BAL,1,2022,rb
66,C.J. Ham,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.6%,MIN,1,2022,rb
67,Troy Hairston II,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,1.1%,FA,1,2022,rb
68,Mark Ingram II,4,22,5.5,7,0,0,1,1,1,1.0,0,1,1,1.3,1.3,0.6%,FA,1,2022,rb
69,Mike Boone,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,1.0%,MIA,1,2022,rb
70,Sony Michel,7,12,1.7,6,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,1,2022,rb
71,Jakob Johnson,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,HOU,1,2022,rb
72,Mike Davis,2,11,5.5,10,0,0,0,0,0,0.0,0,0,1,1.1,1.1,1.0%,FA,1,2022,rb
73,Jaylen Warren,3,7,2.3,3,0,0,0,1,0,0.0,0,0,1,0.7,0.7,81.7%,PIT,1,2022,rb
74,D'Onta Foreman,2,5,2.5,4,0,0,0,0,0,0.0,0,0,1,0.5,0.5,2.7%,FA,1,2022,rb
75,Chuba Hubbard,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,95.3%,CAR,1,2022,rb
76,Damien Williams,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,1,2022,rb
77,Travis Homer,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.6%,CHI,1,2022,rb
78,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,45.3%,CLE,1,2022,rb
79,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NYG,1,2022,rb
80,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,1,2022,rb
81,Demetric Felton Jr.,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,WAS,1,2022,rb
82,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,TEN,1,2022,rb
83,Cam Akers,3,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.4%,NO,1,2022,rb
84,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,BAL,1,2022,rb
85,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,23.4%,CAR,1,2022,rb
86,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,1,2022,rb
87,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CIN,1,2022,rb
88,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NYJ,1,2022,rb
89,Jordan Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,72.1%,MIN,1,2022,rb
90,Trestan Ebner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022,rb
91,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,1,2022,rb
92,Kyle Juszczyk,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.9%,SF,1,2022,rb
93,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022,rb
94,Benny Snell Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022,rb
95,Qadree Ollison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022,rb
96,Andrew Beck,0,0,0.0,0,0,0,2,3,52,26.0,0,0,1,0.0,0.0,0.0%,NYJ,1,2022,rb
97,Ameer Abdullah,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.6%,SF,1,2022,rb
98,Jonathan Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022,rb
99,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,1,2022,rb
100,James Cook,1,2,2.0,2,0,0,0,0,0,0.0,0,1,1,-1.8,-1.8,98.0%,BUF,1,2022,rb
1,Nick Chubb,17,87,5.1,22,1,3,3,3,26,8.7,0,0,1,32.3,32.3,39.8%,HOU,2,2022,rb
2,Aaron Jones Sr.,15,132,8.8,36,1,1,3,3,38,12.7,1,0,1,32.0,32.0,88.4%,MIN,2,2022,rb
3,Tony Pollard,9,43,4.8,17,0,1,4,7,55,13.8,0,0,1,19.8,19.8,86.6%,TEN,2,2022,rb
4,Austin Ekeler,14,39,2.8,8,0,0,9,10,55,6.1,0,0,1,18.4,18.4,53.3%,WAS,2,2022,rb
5,Christian McCaffrey,15,102,6.8,49,1,0,4,5,26,6.5,0,0,1,16.8,16.8,99.2%,SF,2,2022,rb
6,Damien Harris,15,71,4.7,16,0,1,2,2,16,8.0,0,0,1,16.7,16.7,9.0%,FA,2,2022,rb
7,D'Andre Swift,5,56,11.2,50,1,0,2,5,31,15.5,1,0,1,16.7,16.7,88.9%,CHI,2,2022,rb
8,James Robinson,23,64,2.8,37,1,1,2,2,14,7.0,0,0,1,15.8,15.8,0.0%,FA,2,2022,rb
9,Clyde Edwards-Helaire,8,74,9.3,52,1,0,4,4,44,11.0,0,0,1,15.8,15.8,0.8%,NO,2,2022,rb
10,David Montgomery,15,122,8.1,28,1,0,2,2,14,7.0,0,0,1,15.6,15.6,93.1%,DET,2,2022,rb
11,Darrel Williams,8,59,7.4,30,1,1,2,3,3,1.5,0,0,1,14.2,14.2,0.0%,FA,2,2022,rb
12,Najee Harris,15,49,3.3,8,0,0,5,6,40,8.0,0,0,1,13.9,13.9,60.4%,LAC,2,2022,rb
13,J.D. McKissic,3,9,3.0,4,0,0,7,7,54,7.7,0,0,1,13.3,13.3,1.0%,FA,2,2022,rb
14,Breece Hall,7,50,7.1,23,1,0,1,1,10,10.0,1,0,1,13.0,13.0,96.3%,NYJ,2,2022,rb
15,Jeff Wilson Jr.,18,84,4.7,16,0,0,2,2,19,9.5,0,0,1,12.3,12.3,1.0%,SF,2,2022,rb
16,Antonio Gibson,14,28,2.0,8,0,1,2,4,13,6.5,0,0,1,12.1,12.1,3.5%,NE,2,2022,rb
17,Saquon Barkley,21,72,3.4,16,0,0,3,4,16,5.3,0,0,1,11.8,11.8,99.5%,PHI,2,2022,rb
18,Miles Sanders,17,80,4.7,12,0,0,3,3,6,2.0,0,0,1,11.6,11.6,8.4%,DAL,2,2022,rb
19,Joe Mixon,19,57,3.0,10,0,0,3,4,26,8.7,0,0,1,11.3,11.3,92.1%,HOU,2,2022,rb
20,Raheem Mostert,11,51,4.6,11,0,0,3,3,28,9.3,0,0,1,10.9,10.9,8.1%,LV,2,2022,rb
21,Darrell Henderson Jr.,10,47,4.7,13,0,1,0,0,0,0.0,0,0,1,10.7,10.7,0.0%,FA,2,2022,rb
22,Michael Carter,7,23,3.3,8,0,0,5,5,27,5.4,0,0,1,10.0,10.0,1.1%,ARI,2,2022,rb
23,Reggie Gilliam,0,0,0.0,0,0,0,2,3,17,8.5,1,0,1,9.7,9.7,0.0%,BUF,2,2022,rb
24,Jerick McKinnon,4,12,3.0,5,0,0,2,2,4,2.0,1,0,1,9.6,9.6,0.0%,FA,2,2022,rb
25,Javonte Williams,15,75,5.0,17,0,0,1,4,10,10.0,0,0,1,9.5,9.5,70.5%,DAL,2,2022,rb
