Player,RECEIVING_REC_proj,RECEIVING_YDS_proj,RECEIVING_TDS,RUSHING_ATT_proj,RUSHING_YDS_proj,RUSHING_TDS,MISC_FL_proj,FPTS_proj,Team_proj,Week,Year,Position_proj,Unnamed: 0_level_0_Rank,RECEIVING_REC_actual,RECEIVING_TGT,RECEIVING_YDS_actual,RECEIVING_Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT_actual,RUSHING_YDS_actual,RUSHING_TD,MISC_FL_actual,MISC_G,FPTS_actual,MISC_FPTS/G,MISC_ROST,Team_actual,Position_actual
Alec Pierce,2.2,36.5,0.2,0.0,0.2,0.0,0.0,7.1,IND,15,2024,WR,338.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5%,IND,WR
Parker Washington,2.7,31.2,0.2,0.0,0.2,0.0,0.0,7.0,JAC,15,2024,WR,48.0,3.0,6.0,54.0,18.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,8.4,2.6%,JAC,WR
Allen Lazard,2.5,31.3,0.2,0.0,0.1,0.0,0.0,6.9,NYJ,15,2024,WR,398.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6%,NYJ,WR
Olamide Zaccheaus,2.5,30.8,0.2,0.0,0.3,0.0,0.0,6.6,CHI,15,2024,WR,55.0,3.0,4.0,36.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,0.9%,CHI,WR
Demarcus Robinson,2.3,29.6,0.2,0.0,0.2,0.0,0.0,6.5,SF,15,2024,WR,427.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8%,SF,WR
Jalen Coker,2.4,30.4,0.2,0.0,0.0,0.0,0.0,6.5,CAR,15,2024,WR,12.0,4.0,6.0,110.0,27.5,83.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,8.3%,CAR,WR
Marvin Mims Jr.,2.0,26.9,0.2,1.4,5.6,0.0,0.0,6.3,DEN,15,2024,WR,60.0,4.0,4.0,20.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,41.7%,DEN,WR
Andrei Iosivas,2.3,26.4,0.2,0.0,0.2,0.0,0.0,6.1,CIN,15,2024,WR,109.0,1.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,5.5%,CIN,WR
Troy Franklin,2.2,27.0,0.2,0.1,0.6,0.0,0.0,6.1,DEN,15,2024,WR,82.0,2.0,5.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,5.4%,DEN,WR
Dontayvion Wicks,2.0,27.5,0.2,0.0,0.2,0.0,0.0,6.0,GB,15,2024,WR,77.0,2.0,2.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,8.4%,GB,WR
David Moore,2.0,27.4,0.2,0.0,0.4,0.0,0.0,5.8,CAR,15,2024,WR,72.0,2.0,4.0,19.0,9.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,0.8%,CAR,WR
Jalen Tolbert,2.2,24.8,0.2,0.0,0.2,0.0,0.0,5.5,DAL,15,2024,WR,49.0,1.0,2.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.1,8.1,4.6%,DAL,WR
Van Jefferson,1.8,25.9,0.2,0.0,0.3,0.0,0.0,5.4,TEN,15,2024,WR,114.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1%,TEN,WR
Ricky Pearsall,1.8,23.2,0.2,0.0,0.2,0.0,0.0,5.0,SF,15,2024,WR,89.0,1.0,4.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,78.3%,SF,WR
John Metchie III,1.9,22.4,0.1,0.0,0.3,0.0,0.0,4.9,HOU,15,2024,WR,74.0,2.0,4.0,17.0,8.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,0.9%,HOU,WR
Luke McCaffrey,1.9,20.7,0.1,0.0,0.3,0.0,0.0,4.8,WAS,15,2024,WR,113.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.3%,WAS,WR
Tutu Atwell,1.7,20.3,0.1,0.1,0.9,0.0,0.0,4.5,LAR,15,2024,WR,104.0,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,4.5%,LAR,WR
Cedrick Wilson Jr.,1.8,20.1,0.1,0.0,0.2,0.0,0.0,4.5,NO,15,2024,WR,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,1.1%,NO,WR
Kevin Austin Jr.,1.9,19.5,0.1,0.1,0.5,0.0,0.0,4.5,NO,15,2024,WR,99.0,1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0%,NO,WR
Lil'Jordan Humphrey,1.7,19.0,0.1,0.0,0.0,0.0,0.0,4.4,NYG,15,2024,WR,410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7%,NYG,WR
Adonai Mitchell,1.5,20.9,0.1,0.1,0.6,0.0,0.0,4.3,IND,15,2024,WR,431.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,0.0,1.0,1.0,-3.0,-3.0,8.3%,IND,WR
KaVontae Turpin,1.3,16.8,0.1,0.6,3.9,0.0,0.0,4.2,DAL,15,2024,WR,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,1.0,2.7,2.7,3.1%,DAL,WR
JuJu Smith-Schuster,1.6,18.9,0.1,0.0,0.1,0.0,0.0,4.2,KC,15,2024,WR,51.0,1.0,3.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.7,7.7,1.5%,KC,WR
Malik Washington,1.5,17.2,0.1,0.3,1.6,0.0,0.0,4.1,MIA,15,2024,WR,37.0,5.0,6.0,52.0,10.4,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,3.0%,MIA,WR
Scotty Miller,1.5,19.3,0.1,0.0,0.4,0.0,0.0,4.0,PIT,15,2024,WR,407.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,PIT,WR
Devin Duvernay,1.6,16.4,0.1,0.3,1.6,0.0,0.0,3.9,CHI,15,2024,WR,54.0,3.0,4.0,42.0,14.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,0.6%,CHI,WR
Jalen Nailor,1.2,16.4,0.1,0.1,0.5,0.0,0.0,3.6,MIN,15,2024,WR,107.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,6.3%,MIN,WR
Curtis Samuel,1.1,11.9,0.1,0.4,2.4,0.0,0.0,3.2,BUF,15,2024,WR,112.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,2.9%,BUF,WR
DJ Chark Jr.,1.1,14.4,0.1,0.0,0.0,0.0,0.0,3.1,ATL,15,2024,WR,76.0,2.0,2.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,0.7%,ATL,WR
Robert Woods,1.3,13.2,0.1,0.0,0.2,0.0,0.0,3.1,PIT,15,2024,WR,80.0,2.0,2.0,12.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.9%,PIT,WR
Derius Davis,1.1,12.3,0.1,0.5,2.9,0.0,0.0,3.1,LAC,15,2024,WR,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,LAC,WR
Greg Dortch,1.2,12.5,0.1,0.0,0.2,0.0,0.0,3.0,ARI,15,2024,WR,41.0,3.0,3.0,60.0,20.0,39.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,9.6,9.6,1.8%,ARI,WR
Josh Reynolds,1.1,13.4,0.1,0.0,0.1,0.0,0.0,3.0,NYJ,15,2024,WR,422.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6%,NYJ,WR
Bub Means,1.1,14.0,0.1,0.0,0.0,0.0,0.0,3.0,NO,15,2024,WR,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,NO,WR
Ja'Lynn Polk,1.1,12.2,0.1,0.0,0.1,0.0,0.0,2.8,NE,15,2024,WR,214.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8%,NE,WR
Mack Hollins,1.0,11.8,0.1,0.0,0.0,0.0,0.0,2.8,NE,15,2024,WR,103.0,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,1.7%,NE,WR
Jahan Dotson,1.0,12.2,0.1,0.0,0.1,0.0,0.0,2.7,PHI,15,2024,WR,122.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4%,PHI,WR
Jonathan Mingo,1.0,11.9,0.1,0.0,0.1,0.0,0.0,2.6,DAL,15,2024,WR,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,DAL,WR
Jalin Hyatt,0.9,12.5,0.1,0.0,0.0,0.0,0.0,2.5,NYG,15,2024,WR,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4%,NYG,WR
James Proche II,1.0,11.0,0.1,0.0,0.0,0.0,0.0,2.4,TEN,15,2024,WR,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0%,TEN,WR
Zay Jones,0.9,9.8,0.1,0.0,0.0,0.0,0.0,2.3,ARI,15,2024,WR,110.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,1.0%,ARI,WR
Justin Watson,0.8,11.0,0.1,0.0,0.0,0.0,0.0,2.3,HOU,15,2024,WR,392.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0%,HOU,WR
Tim Jones,0.9,9.8,0.1,0.0,0.2,0.0,0.0,2.3,MIN,15,2024,WR,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,MIN,WR
Tylan Wallace,0.7,10.1,0.1,0.0,0.2,0.0,0.0,2.1,BAL,15,2024,WR,101.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.6%,BAL,WR
Johnny Wilson,0.8,8.6,0.1,0.0,0.1,0.0,0.0,2.0,PHI,15,2024,WR,373.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,PHI,WR
Trey Palmer,0.7,8.9,0.1,0.0,0.3,0.0,0.0,2.0,TB,15,2024,WR,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,TB,WR
Xavier Hutchinson,0.7,8.8,0.0,0.0,0.5,0.0,0.0,1.9,HOU,15,2024,WR,94.0,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.6%,HOU,WR
Terrace Marshall Jr.,0.8,8.5,0.0,0.0,0.3,0.0,0.0,1.9,PHI,15,2024,WR,102.0,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.6%,PHI,WR
Dante Pettis,0.8,8.5,0.0,0.0,0.0,0.0,0.0,1.8,NO,15,2024,WR,70.0,2.0,5.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,0.6%,NO,WR
Jamari Thrash,0.7,8.1,0.1,0.0,0.1,0.0,0.0,1.8,CLE,15,2024,WR,212.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,CLE,WR
Jalen Brooks,0.6,7.4,0.0,0.0,0.0,0.0,0.0,1.6,DAL,15,2024,WR,45.0,1.0,1.0,17.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.7,8.7,1.0%,DAL,WR
Jacob Cowing,0.5,7.2,0.1,0.0,0.1,0.0,0.0,1.6,SF,15,2024,WR,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9%,SF,WR
Ben Skowronek,0.5,6.5,0.1,0.0,0.2,0.0,0.0,1.5,PIT,15,2024,WR,86.0,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0%,PIT,WR
Jermaine Burton,0.5,6.1,0.0,0.0,0.1,0.0,0.0,1.4,CIN,15,2024,WR,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0%,CIN,WR
Bryce Oliver,0.5,6.7,0.0,0.0,0.0,0.0,0.0,1.3,TEN,15,2024,WR,98.0,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0%,TEN,WR
Rakim Jarrett,0.4,5.5,0.0,0.0,0.3,0.0,0.0,1.2,TB,15,2024,WR,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9%,TB,WR
Jalen Reagor,0.5,5.3,0.0,0.0,0.0,0.0,0.0,1.2,LAC,15,2024,WR,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,LAC,WR
Jake Bobo,0.4,4.9,0.0,0.0,0.1,0.0,0.0,1.1,SEA,15,2024,WR,100.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,1.0%,SEA,WR
Trent Sherfield Sr.,0.4,4.7,0.0,0.0,0.1,0.0,0.0,1.0,DEN,15,2024,WR,105.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.1%,DEN,WR
Jordan Whittington,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.9,LAR,15,2024,WR,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6%,LAR,WR
Tyler Johnson,0.3,3.6,0.0,0.0,0.0,0.0,0.0,0.8,NYJ,15,2024,WR,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1%,NYJ,WR
Zach Pascal,0.3,3.6,0.0,0.0,0.1,0.0,0.0,0.8,NYG,15,2024,WR,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,NYG,WR
Xavier Gipson,0.3,3.5,0.0,0.0,0.3,0.0,0.0,0.8,NYJ,15,2024,WR,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,NYJ,WR
Ainias Smith,0.3,3.4,0.0,0.0,0.1,0.0,0.0,0.8,PHI,15,2024,WR,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,PHI,WR
Velus Jones Jr.,0.1,1.8,0.0,0.0,3.4,0.0,0.0,0.7,NO,15,2024,WR,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,NO,WR
Bo Melton,0.2,2.9,0.0,0.1,0.5,0.0,0.0,0.7,GB,15,2024,WR,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8%,GB,WR
Mecole Hardman Jr.,0.2,2.8,0.0,0.1,0.7,0.0,0.0,0.7,GB,15,2024,WR,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,GB,WR
KhaDarel Hodge,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.5,ATL,15,2024,WR,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7%,ATL,WR
Collin Johnson,0.2,2.1,0.0,0.0,0.0,0.0,0.0,0.5,LV,15,2024,WR,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,LV,WR
Diontae Johnson,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.4,CLE,15,2024,WR,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7%,CLE,WR
Ryan Miller,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.3,TB,15,2024,WR,111.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,1.0%,TB,WR
Laviska Shenault Jr.,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.3,BUF,15,2024,WR,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,BUF,WR
Brycen Tremayne,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.2,CAR,15,2024,WR,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,CAR,WR
Nikko Remigio,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.2,KC,15,2024,WR,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,KC,WR
Devontez Walker,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.1,BAL,15,2024,WR,42.0,1.0,1.0,21.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.1,9.1,0.6%,BAL,WR
Ihmir Smith-Marsette,0.1,0.6,0.0,0.0,0.1,0.0,0.0,0.1,NYG,15,2024,WR,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,NYG,WR
Tyler Scott,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,CHI,15,2024,WR,108.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.9%,CHI,WR
Anthony Gould,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,IND,15,2024,WR,78.0,1.0,1.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,1.0%,IND,WR
Chris Godwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,15,2024,WR,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2%,TB,WR
Stefon Diggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,15,2024,WR,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8%,NE,WR
Chris Olave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,15,2024,WR,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3%,NO,WR
George Pickens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,15,2024,WR,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6%,DAL,WR
Brandon Aiyuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,15,2024,WR,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5%,SF,WR
Rashid Shaheed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,15,2024,WR,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5%,NO,WR
Christian Kirk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,15,2024,WR,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0%,HOU,WR
Noah Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,15,2024,WR,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1%,WAS,WR
K.J. Osborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,15,2024,WR,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4%,WAS,WR
Treylon Burks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,15,2024,WR,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,TEN,WR
Skyy Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,15,2024,WR,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,KC,WR
Mason Tipton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,15,2024,WR,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3%,NO,WR
Tyquan Thornton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,15,2024,WR,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1%,KC,WR
Braxton Berrios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,15,2024,WR,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,HOU,WR
Ashton Dulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,15,2024,WR,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,IND,WR
Simi Fehoko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,15,2024,WR,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0%,ARI,WR
Charlie Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,15,2024,WR,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,CIN,WR
Kameron Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,15,2024,WR,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,TB,WR
Steven Sims Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,15,2024,WR,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,SEA,WR
DeAndre Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,15,2024,WR,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,CLE,WR
Jha'Quan Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,15,2024,WR,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,TEN,WR
Malik Heath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,15,2024,WR,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,GB,WR
Malik Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,15,2024,WR,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,DET,WR
Trishton Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,15,2024,WR,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,ARI,WR
Chris Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,15,2024,WR,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,WAS,WR
Trenton Irwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,15,2024,WR,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,JAC,WR
Gunner Olszewski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,15,2024,WR,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,NYG,WR
Jacob Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,15,2024,WR,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,TB,WR
Rondale Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,15,2024,WR,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,MIN,WR
Dareke Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,15,2024,WR,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,SEA,WR
Britain Covey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,15,2024,WR,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,LAR,WR
David Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,15,2024,WR,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,CLE,WR
