Unnamed: 0_level_0_Rank,Player,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
25,Juwan Johnson,2,5,43,21.5,26,1,0,0,0,0,0,1,6.3,6.3,8.9%,NO,1,2022,te
26,Jonnu Smith,3,4,33,11.0,15,0,0,0,0,0,0,1,6.3,6.3,62.9%,PIT,1,2022,te
27,Zach Gentry,2,2,40,20.0,32,1,0,0,0,0,0,1,6.0,6.0,0.0%,FA,1,2022,te
28,Tre' McKitty,3,4,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,0.0%,FA,1,2022,te
29,Kylen Granson,3,7,22,7.3,12,0,0,0,0,0,0,1,5.2,5.2,0.7%,PHI,1,2022,te
30,Geoff Swaim,3,4,19,6.3,9,0,0,0,0,0,0,1,4.9,4.9,0.0%,FA,1,2022,te
31,Josiah Deguara,2,2,28,14.0,15,0,0,0,0,0,0,1,4.8,4.8,0.0%,ARI,1,2022,te
32,Johnny Mundt,3,3,17,5.7,12,0,0,0,0,0,0,1,4.7,4.7,0.1%,JAC,1,2022,te
33,Noah Fant,3,4,16,5.3,13,0,0,0,0,0,0,1,4.6,4.6,6.4%,CIN,1,2022,te
34,Mo Alie-Cox,2,2,26,13.0,13,0,0,0,0,0,0,1,4.6,4.6,0.6%,IND,1,2022,te
35,Hunter Henry,2,3,20,10.0,11,0,0,0,0,0,0,1,4.0,4.0,46.6%,NE,1,2022,te
36,Kyle Pitts Sr.,2,7,19,9.5,11,0,0,0,0,0,0,1,3.9,3.9,63.1%,ATL,1,2022,te
37,Harrison Bryant,2,4,18,9.0,10,0,0,0,0,0,0,1,3.8,3.8,0.0%,PHI,1,2022,te
38,Armani Rogers,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,1.0%,FA,1,2022,te
39,Pharaoh Brown,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.1%,MIA,1,2022,te
40,Durham Smythe,1,2,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.6%,CHI,1,2022,te
41,Ross Dwelley,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,SF,1,2022,te
42,Noah Gray,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,6.9%,KC,1,2022,te
43,Tyler Kroft,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,1,2022,te
44,Chig Okonkwo,1,1,11,11.0,11,0,0,1,-4,0,0,1,1.7,1.7,18.4%,TEN,1,2022,te
45,David Njoku,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,90.6%,CLE,1,2022,te
46,Cameron Brate,1,3,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,2.0%,FA,1,2022,te
47,Anthony Firkser,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,1,2022,te
48,Austin Hooper,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,2.4%,NE,1,2022,te
49,Brevin Jordan,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.6%,HOU,1,2022,te
50,Dawson Knox,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,2.9%,BUF,1,2022,te
51,Parker Hesse,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,1,2022,te
52,Tyler Davis,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,1,2022,te
53,Ben Ellefson,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,1,2022,te
54,Drew Sample,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.6%,CIN,1,2022,te
55,Tommy Tremble,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.6%,CAR,1,2022,te
56,Mike Gesicki,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,19.3%,CIN,1,2022,te
57,John Bates,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,WAS,1,2022,te
58,Jake Ferguson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,68.7%,DAL,1,2022,te
59,Noah Togiai,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2022,te
60,Lawrence Cager,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,1,2022,te
61,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,1,2022,te
62,Cole Kmet,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,10.3%,CHI,1,2022,te
63,Isaiah Likely,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,33.9%,BAL,1,2022,te
64,Jelani Woods,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.9%,IND,1,2022,te
65,Daniel Bellinger,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,NYG,1,2022,te
66,Cade Otton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,21.1%,TB,1,2022,te
67,Shane Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,DET,1,2022,te
68,Brock Wright,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,DET,1,2022,te
69,Connor Heyward,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,1,2022,te
70,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,1,2022,te
71,Richard Rodgers,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2022,te
72,Ryan Griffin,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2022,te
73,Eric Saubert,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,SEA,1,2022,te
74,Irv Smith Jr.,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,HOU,1,2022,te
75,Stephen Anderson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2022,te
76,Eric Tomlinson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2022,te
1,Mark Andrews,9,11,104,11.6,25,1,1,1,3,0,0,1,25.7,25.7,94.0%,BAL,2,2022,te
2,Darren Waller,6,8,50,8.3,19,0,1,0,0,0,0,1,17.0,17.0,20.1%,MIA,2,2022,te
3,Zach Ertz,8,11,75,9.4,16,0,0,0,0,0,0,1,15.5,15.5,42.6%,WAS,2,2022,te
4,Irv Smith Jr.,5,8,36,7.2,15,0,1,0,0,0,0,1,14.6,14.6,0.0%,HOU,2,2022,te
5,Tyler Higbee,7,9,71,10.1,18,0,0,0,0,0,0,1,14.1,14.1,8.1%,LAR,2,2022,te
6,Mike Gesicki,4,4,41,10.3,14,0,1,0,0,0,0,1,14.1,14.1,19.3%,CIN,2,2022,te
7,Dallas Goedert,5,6,82,16.4,24,1,0,0,0,0,0,1,13.2,13.2,76.9%,PHI,2,2022,te
8,Gerald Everett,6,10,71,11.8,26,1,0,0,0,0,0,1,13.1,13.1,1.4%,FA,2,2022,te
9,Logan Thomas,3,5,37,12.3,20,1,1,0,0,0,0,1,12.7,12.7,0.0%,FA,2,2022,te
10,Pat Freiermuth,4,7,22,5.5,8,0,1,0,0,0,0,1,12.2,12.2,23.9%,PIT,2,2022,te
11,Evan Engram,7,8,46,6.6,12,0,0,0,0,0,0,1,11.6,11.6,88.0%,DEN,2,2022,te
12,Ross Dwelley,1,1,38,38.0,38,1,1,0,0,0,0,1,10.8,10.8,0.0%,SF,2,2022,te
13,Travis Kelce,5,7,51,10.2,19,0,0,0,0,0,0,1,10.1,10.1,96.2%,KC,2,2022,te
14,Tyler Conklin,6,9,40,6.7,13,0,0,0,0,0,0,1,10.0,10.0,5.7%,LAC,2,2022,te
15,Eric Saubert,1,2,22,22.0,22,1,1,0,0,0,0,1,9.2,9.2,1.8%,SEA,2,2022,te
16,Daniel Bellinger,1,1,16,16.0,16,0,1,0,0,0,0,1,8.6,8.6,1.1%,NYG,2,2022,te
17,Isaiah Likely,4,5,43,10.8,34,1,0,0,0,0,0,1,8.3,8.3,33.9%,BAL,2,2022,te
18,Dawson Knox,4,5,41,10.3,15,0,0,0,0,0,0,1,8.1,8.1,2.9%,BUF,2,2022,te
19,Juwan Johnson,4,7,40,10.0,22,1,0,0,0,0,0,1,8.0,8.0,8.9%,NO,2,2022,te
20,Harrison Bryant,3,4,45,15.0,30,1,0,0,0,0,0,1,7.5,7.5,0.0%,PHI,2,2022,te
21,Hayden Hurst,5,7,24,4.8,8,0,0,0,0,0,0,1,7.4,7.4,1.3%,FA,2,2022,te
22,David Njoku,3,5,32,10.7,15,0,0,0,0,0,0,1,6.2,6.2,90.6%,CLE,2,2022,te
23,Foster Moreau,3,4,30,10.0,19,0,0,0,0,0,0,1,6.0,6.0,0.9%,NO,2,2022,te
24,T.J. Hockenson,3,7,26,8.7,18,0,0,0,0,0,0,1,5.6,5.6,95.6%,MIN,2,2022,te
25,Pharaoh Brown,3,5,24,8.0,18,0,0,0,0,0,0,1,5.4,5.4,0.1%,MIA,2,2022,te
26,Johnny Mundt,2,3,28,14.0,17,0,0,0,0,0,0,1,4.8,4.8,0.1%,JAC,2,2022,te
27,Tanner Hudson,2,3,22,11.0,15,0,0,0,0,0,0,1,4.2,4.2,1.2%,CIN,2,2022,te
28,Kyle Pitts Sr.,2,3,19,9.5,13,0,0,0,0,0,0,1,3.9,3.9,63.1%,ATL,2,2022,te
29,John Bates,2,3,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.6%,WAS,2,2022,te
30,Brock Wright,1,1,25,25.0,25,1,0,0,0,0,0,1,3.5,3.5,0.6%,DET,2,2022,te
31,Kylen Granson,2,2,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,0.7%,PHI,2,2022,te
32,Noah Gray,2,3,12,6.0,11,0,0,0,0,0,0,1,3.2,3.2,6.9%,KC,2,2022,te
33,Robert Tonyan,2,2,11,5.5,9,0,0,0,0,0,0,1,3.1,3.1,0.0%,KC,2,2022,te
34,Noah Fant,2,2,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,6.4%,CIN,2,2022,te
35,Austin Hooper,1,5,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,2.4%,NE,2,2022,te
36,Ryan Griffin,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,2,2022,te
37,Giovanni Ricci,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,MIN,2,2022,te
38,Brevin Jordan,2,4,3,1.5,4,0,0,0,0,0,0,1,2.3,2.3,0.6%,HOU,2,2022,te
39,Stephen Sullivan,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,2,2022,te
40,Ian Thomas,1,3,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.1%,LV,2,2022,te
41,Will Dissly,2,2,0,0.0,2,0,0,0,0,0,0,1,2.0,2.0,3.4%,LAC,2,2022,te
42,Cameron Brate,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,2.0%,FA,2,2022,te
43,Mo Alie-Cox,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.6%,IND,2,2022,te
44,Dalton Schultz,2,4,18,9.0,9,0,0,0,0,0,1,1,1.8,1.8,12.1%,HOU,2,2022,te
45,Dan Arnold,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,2,2022,te
46,O.J. Howard,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,2,2022,te
47,Quintin Morris,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,1.4%,JAC,2,2022,te
48,Durham Smythe,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.6%,CHI,2,2022,te
49,Parker Hesse,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,2,2022,te
50,Cade Otton,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,21.1%,TB,2,2022,te
51,Taysom Hill,0,0,0,0.0,0,0,0,3,14,0,0,1,1.4,1.4,6.7%,NO,2,2022,te
52,Mitchell Wilcox,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,MIA,2,2022,te
53,Stephen Anderson,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,2,2022,te
54,Drew Sample,1,1,-4,-4.0,0,0,0,0,0,0,0,1,0.6,0.6,0.6%,CIN,2,2022,te
55,Kenny Yeboah,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DET,2,2022,te
56,Tommy Tremble,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CAR,2,2022,te
57,Jake Ferguson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,68.7%,DAL,2,2022,te
58,Trey McBride,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,99.2%,ARI,2,2022,te
59,Tyler Davis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2022,te
60,Cole Kmet,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,10.3%,CHI,2,2022,te
61,Chris Myarick,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIA,2,2022,te
62,Jelani Woods,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.9%,IND,2,2022,te
63,Jeremy Ruckert,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,NYJ,2,2022,te
64,Tanner Conner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,MIA,2,2022,te
65,Chig Okonkwo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,18.4%,TEN,2,2022,te
66,Shane Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,DET,2,2022,te
67,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,2,2022,te
68,Connor Heyward,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,2,2022,te
69,Jody Fortson Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2022,te
70,Jonnu Smith,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,62.9%,PIT,2,2022,te
71,Albert Okwuegbunam Jr.,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LV,2,2022,te
72,Hunter Henry,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,46.6%,NE,2,2022,te
73,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2022,te
74,Andrew Beck,0,0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%,NYJ,2,2022,te
1,Mark Andrews,8,13,89,11.1,25,1,2,0,0,0,0,1,28.9,28.9,94.0%,BAL,3,2022,te
2,David Njoku,9,10,89,9.9,19,0,1,0,0,0,0,1,23.9,23.9,90.6%,CLE,3,2022,te
3,Travis Kelce,4,8,58,14.5,29,2,1,1,1,0,0,1,17.9,17.9,96.2%,KC,3,2022,te
4,Tyler Conklin,8,8,84,10.5,21,1,0,0,0,0,0,1,16.4,16.4,5.7%,LAC,3,2022,te
5,Jelani Woods,2,3,13,6.5,12,0,2,0,0,0,0,1,15.3,15.3,3.9%,IND,3,2022,te
6,Kyle Pitts Sr.,5,8,87,17.4,28,2,0,0,0,0,0,1,13.7,13.7,63.1%,ATL,3,2022,te
7,Will Dissly,3,3,34,11.3,18,0,1,0,0,0,0,1,12.4,12.4,3.4%,LAC,3,2022,te
8,Jordan Akins,3,4,31,10.3,25,1,1,0,0,0,0,1,12.1,12.1,1.0%,FA,3,2022,te
9,Dallas Goedert,3,4,26,8.7,23,1,1,0,0,0,0,1,11.6,11.6,76.9%,PHI,3,2022,te
10,Geoff Swaim,3,3,19,6.3,13,0,1,0,0,0,0,1,10.9,10.9,0.0%,FA,3,2022,te
11,T.J. Hockenson,3,4,18,6.0,7,0,1,0,0,0,0,1,10.8,10.8,95.6%,MIN,3,2022,te
12,Zach Ertz,6,10,45,7.5,12,0,0,0,0,0,0,1,10.5,10.5,42.6%,WAS,3,2022,te
13,Cameron Brate,5,6,52,10.4,19,0,0,0,0,0,0,1,10.2,10.2,2.0%,FA,3,2022,te
14,Tyler Higbee,4,4,61,15.3,26,1,0,0,0,0,0,1,10.1,10.1,8.1%,LAR,3,2022,te
15,Robert Tonyan,6,7,37,6.2,9,0,0,0,0,0,0,1,9.7,9.7,0.0%,KC,3,2022,te
16,Josh Oliver,2,2,8,4.0,7,0,1,0,0,0,0,1,8.8,8.8,1.1%,MIN,3,2022,te
17,Daniel Bellinger,4,5,40,10.0,20,1,0,0,0,0,0,1,8.0,8.0,1.1%,NYG,3,2022,te
18,Foster Moreau,3,4,44,14.7,22,1,0,0,0,0,0,1,7.4,7.4,0.9%,NO,3,2022,te
19,Peyton Hendershot,3,3,43,14.3,29,1,0,0,0,0,0,1,7.3,7.3,0.0%,FA,3,2022,te
20,George Kittle,4,5,28,7.0,11,0,0,0,0,0,0,1,6.8,6.8,99.2%,SF,3,2022,te
21,Noah Fant,4,4,27,6.8,16,0,0,0,0,0,0,1,6.7,6.7,6.4%,CIN,3,2022,te
22,Dawson Knox,4,4,25,6.3,8,0,0,0,0,0,0,1,6.5,6.5,2.9%,BUF,3,2022,te
23,Jonnu Smith,4,4,25,6.3,8,0,0,0,0,0,0,1,6.5,6.5,62.9%,PIT,3,2022,te
24,Colby Parkinson,2,2,44,22.0,36,1,0,0,0,0,0,1,6.4,6.4,1.1%,LAR,3,2022,te
25,Pharaoh Brown,3,4,31,10.3,30,1,0,0,0,0,0,1,6.1,6.1,0.1%,MIA,3,2022,te
26,Pat Freiermuth,2,4,41,20.5,26,1,0,0,0,0,0,1,6.1,6.1,23.9%,PIT,3,2022,te
27,Cole Kmet,2,3,40,20.0,24,1,0,0,0,0,0,1,6.0,6.0,10.3%,CHI,3,2022,te
28,Durham Smythe,3,3,23,7.7,13,0,0,0,0,0,0,1,5.3,5.3,0.6%,CHI,3,2022,te
29,Irv Smith Jr.,2,6,32,16.0,17,0,0,0,0,0,0,1,5.2,5.2,0.0%,HOU,3,2022,te
30,Darren Waller,3,5,22,7.3,17,0,0,0,0,0,0,1,5.2,5.2,20.1%,MIA,3,2022,te
31,Grant Calcaterra,1,1,40,40.0,40,1,0,0,0,0,0,1,5.0,5.0,1.1%,PHI,3,2022,te
32,Tyler Davis,2,2,26,13.0,23,1,0,0,0,0,0,1,4.6,4.6,0.0%,FA,3,2022,te
33,Gerald Everett,2,6,25,12.5,14,0,0,0,0,0,0,1,4.5,4.5,1.4%,FA,3,2022,te
34,Ben Ellefson,2,2,24,12.0,12,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,3,2022,te
35,Johnny Mundt,2,2,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,0.1%,JAC,3,2022,te
36,Quintin Morris,2,2,22,11.0,15,0,0,0,0,0,0,1,4.2,4.2,1.4%,JAC,3,2022,te
37,Evan Engram,1,3,9,9.0,9,0,0,1,0,0,0,1,3.9,3.9,88.0%,DEN,3,2022,te
38,Austin Hooper,2,2,19,9.5,11,0,0,0,0,0,0,1,3.9,3.9,2.4%,NE,3,2022,te
39,Kendall Blanton,1,1,28,28.0,28,1,0,0,0,0,0,1,3.8,3.8,0.0%,FA,3,2022,te
40,Noah Gray,1,2,26,26.0,26,1,0,0,0,0,0,1,3.6,3.6,6.9%,KC,3,2022,te
41,Jake Ferguson,2,3,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,68.7%,DAL,3,2022,te
42,Ian Thomas,2,3,13,6.5,9,0,0,0,0,0,0,1,3.3,3.3,0.1%,LV,3,2022,te
43,Anthony Firkser,1,1,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,0.0%,FA,3,2022,te
44,Kylen Granson,2,2,7,3.5,5,0,0,0,0,0,0,1,2.7,2.7,0.7%,PHI,3,2022,te
45,Giovanni Ricci,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,MIN,3,2022,te
46,Logan Thomas,2,3,5,2.5,5,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,3,2022,te
47,Kyle Rudolph,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,1.0%,FA,3,2022,te
48,Albert Okwuegbunam Jr.,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,LV,3,2022,te
49,Mitchell Wilcox,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,MIA,3,2022,te
50,Mo Alie-Cox,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.6%,IND,3,2022,te
51,Adam Trautman,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.7%,DEN,3,2022,te
52,Isaiah Likely,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,33.9%,BAL,3,2022,te
53,Hunter Henry,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,46.6%,NE,3,2022,te
54,Hayden Hurst,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,1.3%,FA,3,2022,te
55,Tommy Tremble,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.6%,CAR,3,2022,te
56,Chris Myarick,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,MIA,3,2022,te
57,Mike Gesicki,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,19.3%,CIN,3,2022,te
58,C.J. Uzomah,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,3,2022,te
59,Nick Vannett,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,MIN,3,2022,te
60,Jack Stoll,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,NO,3,2022,te
61,Hunter Long,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,3,2022,te
62,Tre' McKitty,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
63,Miller Forristall,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
64,John Bates,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,WAS,3,2022,te
65,Trey McBride,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,99.2%,ARI,3,2022,te
66,Juwan Johnson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,8.9%,NO,3,2022,te
67,Stephen Sullivan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
68,Parker Hesse,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
69,Feleipe Franks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,3,2022,te
70,Austin Allen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
71,Tanner Conner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,MIA,3,2022,te
72,Chig Okonkwo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,18.4%,TEN,3,2022,te
73,Jacob Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,3,2022,te
74,Shane Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,DET,3,2022,te
75,Brock Wright,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,DET,3,2022,te
76,Armani Rogers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,3,2022,te
77,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,3,2022,te
78,Connor Heyward,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,3,2022,te
79,Jake Tonges,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,3,2022,te
80,Jody Fortson Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
81,O.J. Howard,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
82,Eric Saubert,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,SEA,3,2022,te
83,Jesper Horsted,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
84,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,3,2022,te
85,Stephen Anderson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022,te
86,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.5%,NO,3,2022,te
1,T.J. Hockenson,8,12,179,22.4,81,3,2,0,0,0,0,1,39.9,39.9,95.6%,MIN,4,2022,te
2,Mo Alie-Cox,6,6,85,14.2,34,1,2,0,0,0,0,1,26.5,26.5,0.6%,IND,4,2022,te
3,Travis Kelce,9,10,92,10.2,22,1,1,0,0,0,0,1,24.2,24.2,96.2%,KC,4,2022,te
4,Tyler Higbee,10,14,73,7.3,12,0,0,0,0,0,0,1,17.3,17.3,8.1%,LAR,4,2022,te
5,Gerald Everett,5,6,61,12.2,18,0,1,0,0,0,0,1,17.1,17.1,1.4%,FA,4,2022,te
6,Zach Ertz,6,6,47,7.8,23,1,1,0,0,0,0,1,16.7,16.7,42.6%,WAS,4,2022,te
7,Pat Freiermuth,7,9,85,12.1,24,1,0,0,0,0,0,1,15.5,15.5,23.9%,PIT,4,2022,te
8,Will Dissly,4,4,39,9.8,17,0,1,0,0,0,0,1,13.9,13.9,3.4%,LAC,4,2022,te
9,Chig Okonkwo,3,3,38,12.7,23,1,1,0,0,0,0,1,12.8,12.8,18.4%,TEN,4,2022,te
10,Dallas Goedert,5,6,72,14.4,26,2,0,0,0,0,0,1,12.2,12.2,76.9%,PHI,4,2022,te
11,Hayden Hurst,3,4,27,9.0,19,0,1,0,0,0,0,1,11.7,11.7,1.3%,FA,4,2022,te
12,Kylen Granson,4,4,62,15.5,20,1,0,0,0,0,0,1,10.2,10.2,0.7%,PHI,4,2022,te
13,Robert Tonyan,2,2,22,11.0,20,1,1,0,0,0,0,1,10.2,10.2,0.0%,KC,4,2022,te
14,David Njoku,5,7,73,14.6,25,2,0,1,-6,0,1,1,9.7,9.7,90.6%,CLE,4,2022,te
15,Tyler Conklin,3,5,52,17.3,26,1,0,0,0,0,0,1,8.2,8.2,5.7%,LAC,4,2022,te
16,Taysom Hill,0,0,0,0.0,0,0,0,5,21,1,0,1,8.1,8.1,6.7%,NO,4,2022,te
17,Jody Fortson Jr.,1,1,10,10.0,10,0,1,0,0,0,0,1,8.0,8.0,0.0%,FA,4,2022,te
